Are we going to argue?,m
Well... that's true.  I have a child by a man who won't marry me!  Who's always leaving...,?
I haven't given you much of a life.,m
I know.,?
I could be gone for years.,m
I am afraid this is not the worst news.,?
How could I be?  The mainland has been found.  Exactly as I said it would.,m
I am not a seaman.  But I heard it is no more than a week at sea.  I hope you are not too disappointed.,?
How far from here?,m
Congratulations.  Then I am free to search for the mainland.,m
Viceroy of the West Indies.,?
Appointment to what?,m
My letters of appointment.,?
Yes... I remember...,m
Don Alonso de Bobadilla.,?
Bartolome and Giacomo Colon.,m
May I ask by whom?,?
Forgive me_ Don Bobadilla -- those positions have already been taken.,m
I understand that you will soon be appointing Governors for the islands?  Is it not so?,?
Tell me the first thing that comes to your mind.,?
Really?  God... I wouldn't know where to start... and yet...,m
I want you to tell me everything you remember_ Father.  From the beginning.  Everything.,?
He never had one... except aboard my ships!,m
He asks when he can come to visit you.  He left his address.,?
What does he say?,m
I am not listening_ Father.  But I can't help hearing.,?
What are you listening to?,m
There must be a passage to that other ocean.,m
Father...,?
Not bad.,?
How are you feeling_ Fernando?,m
This time with me!,?
I have to explore the mainland.,m
Yes... Yes_ I do... On all of them!,m
Do you swear on all the Holy Saints in heaven?,?
You promise?  Do you swear on St. Christopher...?,?
There'll be a time.,m
I want to go with you!,?
All of them created by people like me.,m
Roofs... towers_ palaces... spires...,?
What do you see?,m
Look out of that window.,m
I am not afraid of you.  You are nothing but a dreamer.,?
Call them.,m
All I have to do is call the guards.,?
To rise so high_ in so short a time_ is a dangerous occupation.  A little hypocrisy goes a long way.,?
What...?  Do I have so many already?,m
You seem to have a special talent for making friends.,?
Good!  We are also in need of judges.  Except there are no thieves!,m
Don Bobadilla is already a judge_ my Dear Don Cristobal.,?
But we do have a lack of notaries. You should contact my administration.,m
... for a commoner?,m
You defend yourself admirably...,?
Forgive me_ Don Colon.  But what about gold?,?
They don't see sin in their nakedness.  They live according to nature_ in a never ending summer. The islands are covered with trees_ filled with blossoms and fruits. And...,m
If you won't accept our proposal_ we'll simply find someone who will.,?
And were you never ambitious_ Excellency?  Or is ambition only a virtue among the nobles_ a fault for the rest of us?,m
Then you are too ambitious.,?
I'm not bargaining!,m
I remind you_ Senor Colon_ that you are in no position to bargain with me.,?
NO...!  I have waited too long_ fought too hard.  Now you expect me to take all the risks while you take the profit!  No... I will not be your servant!,m
No?,?
No...,m
You never learned how to speak my language.,?
Utapan_ won't you speak to me?  You used to know how to speak to me.,m
You did the same to your God!,?
You have to find them_ Utapan.  Look what they did!,m
Ask him if he will help.,m
He understands.,?
We will work with his people.  We want peace.  Ask the Chief if he understands?,m
He has medicine.  Tell him we admire his people.,m
Chief says...,?
... and also to bring medicine.,m
Chief says -- he has a God.,?
To bring the word of God.,m
Why?,?
Thousands.,m
Chief says -- how many?,?
Tell him his country is very beautiful.  Tell him we are leaving men here -- to build a fort.,m
Chief knows.,?
Tell the Chief we thank him.,m
You come!  You speak first!,?
Island.  Far.,?
What is it?  A tribe?  An island?,m
Say not here!  Cuba!,?
I don't know... I have the impression that I didn't change that much.  I still can't accept the world as it is!,m
Oh?  So you are a new man?,m
New worlds create new people.,m
I knew you would.,m
I have to disagree.,m
You'll always be older than me_ Father.,m
I suppose we're both old men now.,m
Give me absolution.,m
I believed in you...,m
You are bound by an oath_ Father.,m
My son_ my son...  Your certitudes are sometimes frightening...  Christopher_ you must speak to them. And if you don't I will.,m
If I tell them_ they won't follow me.  You know that I am right_ Father.  You trust me...,m
May God forgive you...!  You must tell them!  You must tell your men!,m
I am not sure... It could be twice the distance.,m
How long?,m
I lied.  The journey will be longer than I said.,m
What are you saying?,m
Father_ I have betrayed my family. I betrayed my men.  And I betrayed you.,m
I am listening_ my son.,m
Forgive me_ Father.  For I have sinned.,m
In Nomine Patris et Filius_ et Spiritus Sancti.,m
Colon!  Don't!,m
All of them!  Just lies!,m
Damn all of you!  You all set up theories based on what?  You never leave the safety of your studies! Go out!  Find out what the world is about and then tell me something I can listen to!,m
Colon!,m
Damn God!,m
If God intends you to go_ then you will go.,m
Wait!  I've waited seven years already!  How much longer do you want me to wait?,m
You mustn't give way to despair. You must wait.,m
Only God knows the meaning of such words_ my son.,m
I've been contradicted all my life... Eternity!,m
You get so carried away when you are being contradicted!,m
Passion is something one cannot control!,m
Father Marchena!,m
I'll try to remember that_ Marchena...,m
Two minutes... and already you're a dead man.  Don't let passion overwhelm you_ Colon.,m
So was Christ!,m
Esdras is a Jew.,m
The calculations of Toscanelli Marin de Tyr_ Esdras...,m
How can you be so certain?,m
Ignorance!  I believe the Indies are no more than 750 leagues west of the Canary Islands.,m
How can you be so certain?  The Ocean is said to be infinite.,m
To open a new route to Asia.  At the moment there are only two ways of reaching it...,m
Why do you wish to sail west?,m
With some difficulty.  I had to promise them you were not a total fool.,m
How did you manage it?,m
That's what it says.,m
God... That's in a week!,m
Father_ I am doing what I think is the best for him.  And he has the teacher I would have chosen for myself.,m
Diego is a bright boy -- a pleasure to teach -- but so serious... Brothers should be raised together_ Colon.  Even brothers from different mothers...,m
Your Majesty -- some men are content to read about things.  I must see them with my own eyes.  I cannot be other than I am.,m
There is one thing I'd like to understand... Why do you want to go back_ after all this?,?
Thank you.,m
But without your brothers.  Nor are you to return to Santo Domingo or any of the other colonies.  You may explore the continent.,?
They come and go as naked as the day God created them...,m
Do they have such thoughts?,?
Thirty seven_ Your Majesty... And you?,m
How old are you_ Senor Colon?,?
A woman?,?
"I know what I see.  I see someone who doesn't accept the world as it is.  Who's not afraid.  I see a women who thinks... ""What if?""...",m
You show no inclination to speak otherwise!,?
May I speak freely?,m
Surely you can do anything you want.,m
I cannot ignore the verdict of my council.,?
That she was impregnable.,?
What did they say about Granada before today?,m
The ocean is uncrossable?,?
No more than the woman who said she would take Granada from the Moors.,m
I should not even be listening to you_ since my council said no.  But Santangel tells me you are a man of honor and sincerity... And Sanchez_ that you are not a fool.,?
You will regret this.,?
You'll be held in detention_ deprived of your privileges and possessions.  Until you are returned to Spain where you will be judged. Have you anything to say?,m
Savagery is what monkeys understand.,?
In one act of brutality_ you have created chaos.  Tribes who were fighting each other are now joining forces against us!  All that because of your criminal savagery!,m
You did not hear me_ Don Colon.  Not my horse.,?
Don Moxica -- we all have to work.,m
My horse doesn't work.,?
We can't raise the wheel without it.,m
We came here to stay!  To build! Not to start a crusade.  In this forest_ there is enough danger to sweep us away in days!  So we will be brave and swallow our grief.  And in the name of those who died_ we will accomplish what we came for.,m
We don't need to know.,?
You want a war?  Fine.  We are a thousand.  They outnumber us by ten! Who will you kill?  Which tribe?,m
If you want to keep your head on your shoulders_ you'll do as I say.,m
We lost cousins_ friends.  We will wash this in blood.,?
The Indians have no such word_ Don Moxica.,m
And you say this is an Indian vice? By God!  I don't see any kind of pleasure that would make this a sin.,?
We can't be.,?
He's drawing an isthmus... He's saying we're on an isthmus.,m
What's he doing?,?
Twenty eight.,?
What do you read?,m
Come over here.,m
Well_ I surely know what a quadrant is!  But I've never seen it used at night before.,?
And what do you think Mendez?,m
Well... It's the men_ Sir.  They wonder how you know our position. We've lost sight from land days ago...,?
God be with us admiral.,?
Due west_ Captain Mendez.  And may God be with us...,m
You're right.  Let the men decide.,m
You tell that to them!,?
Pinzon_ Pinzon... All we can do now is go forward!  Think about that!,m
You bloody...,?
You never did.  You did all the talking for both of us_ remember?,m
Jesus Maria!  I should have never listened to you!,?
And then what?  Half of the water has gone_ the rest is nearly putrid! You know that!,m
You don't know anything!  Listen Colon_ these are my ships_ right? So I'm telling you we're turning back!,?
The land is there.  I know it!,m
We're lost!,?
You think I don't know that?,m
We're on the verge of a mutiny_ Colon!,?
We have to keep the hopes of these men alive!,m
You must be mad...!,?
Six days ago_ yes.,m
You lied!  You cheated!  We're way past 750 leagues!,?
Immediately.,?
Where can I meet this man?,m
Because he is not afraid of me.,?
Then why?,?
I know_ I should not tolerate his impertinence.,?
And who would you think of_ for such a task?,?
